9.1670,0.0000, 0,0.0002,9999.0000
2.5220,0.0000, 0,0.0000,0.0000
2.5220,0.0000, 0,0.0000,9999.0000
2.5220,0.0000, 0,1302298650522578.2500,9999.0000
2.5220,0.0000, 0,0.0000,9999.0000
2.5171,0.0000, 0,0.0000,0.0000
9.6191,0.0001, 0,0.0000,0.0000
9.6191,0.0001, 0,0.0000,0.0000
9.6191,0.0001, 0,0.0000,0.0000
9.6191,0.0001, 0,0.0000,0.0000
9.6191,0.0001, 0,0.0000,0.0000
12.7120,15.8660,184,0.0000,0.0000
12.0453,0.0001, 0,0.0000,0.0000
12.0453,0.0001, 0,0.0000,9999.0000
12.0453,0.0001, 0,0.0000,0.0000
12.0453,0.0001, 0,0.0000,0.0000
2.7736,0.0000, 0,0.0000,0.0000
6.6044,0.0000, 0,0.0000,0.0000
7.4462,0.0000, 0,0.0000,0.0000
2.2105,0.0000, 0,0.0000,0.0000
